created_at,favorite_count,favorited,geo,hashtags,posicion,retweet_count,retweeted,source,text,user_location,user_name
Sat Dec 15 08:16:29 +0000 2018,0,False,,"['MiraComoNosAvivamos', 'NoalaIdeologiadeGenero', 'NoAlProtocoloDeLaMuerte', 'NoAlAborto']",no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#MiraComoNosAvivamos #NoalaIdeologiadeGenero #NoAlProtocoloDeLaMuerte #NoAlAborto https://t.co/I8HsykMzF3,argentina,💙Lo que se me cante💙
Sat Dec 15 08:11:00 +0000 2018,0,False,,[],no,69,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Patriesoprano: Quieren destruir la familia y legalizar la muerte de los hijos , por eso, mañana la parte sana de la Argentina que desea…",,True Detective
Sat Dec 15 08:08:45 +0000 2018,0,False,,[],no,247,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @AnaMary0_o: Como feministas debemos deben colaborar para empoderar a la mujer, hacerla entrona para que enfrente el embarazo apoyemos a…",Montevideo.Uruguay ,Cielo Azul
Sat Dec 15 08:05:28 +0000 2018,0,False,,"['MiraComoNosPonemos', 'NadieMenos', 'NoAlESI', 'NoAlAborto']",no,0,False,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Yo no soy feminista #MiraComoNosPonemos #NadieMenos #NoAlESI #NoAlAborto https://t.co/jRBczmAW8F,"Buenos Aires, Argentina",MGTOW Argentina
Sat Dec 15 07:42:15 +0000 2018,0,False,,[],no,5,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Patriesoprano: Quieren destruir la familia y legalizar la muerte de los hijos , por eso, mañana la parte sana de la Argentina que desea…",,JonatanC
Sat Dec 15 07:03:58 +0000 2018,0,False,,['aborto'],no,66,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CaruNicole: Gracias a este SORETE en 2019 el #aborto va a ser ley, sin importar lo que digan los que lo votaron. Ya no hay vuelta atrás…","Rosario, Argentina",Jhosef99
Sat Dec 15 06:36:39 +0000 2018,0,False,,['aborto'],no,66,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @CaruNicole: Gracias a este SORETE en 2019 el #aborto va a ser ley, sin importar lo que digan los que lo votaron. Ya no hay vuelta atrás…",,Franco
Sat Dec 15 06:09:10 +0000 2018,0,False,,['aborto'],no,66,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @CaruNicole: Gracias a este SORETE en 2019 el #aborto va a ser ley, sin importar lo que digan los que lo votaron. Ya no hay vuelta atrás…",Argentina,Braian Tobares
Sat Dec 15 06:06:23 +0000 2018,0,False,,['aborto'],no,66,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CaruNicole: Gracias a este SORETE en 2019 el #aborto va a ser ley, sin importar lo que digan los que lo votaron. Ya no hay vuelta atrás…","Santa Fe, Argentina",Eugenia Rolón🎀
Sat Dec 15 06:05:20 +0000 2018,0,False,,[],no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@LANACION Tu postura abortista te lleva al precipicio. Principalmente porque no es un tema que se pueda compensar c… https://t.co/kKasxmOFu8,Somos la tormenta,Fernando
Sat Dec 15 05:59:41 +0000 2018,0,False,,['aborto'],no,66,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @CaruNicole: Gracias a este SORETE en 2019 el #aborto va a ser ley, sin importar lo que digan los que lo votaron. Ya no hay vuelta atrás…",Donde vive tu vieja,ᴀɴᴛɪᴛᴏ🎄
Sat Dec 15 05:33:10 +0000 2018,0,False,,"['NoALaIdeologiaDeGenero', 'NoAlAborto']",no,3,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @NancyCasco5: @LANACION Las mujeres no necesitamos que un Presidente hable y decida por nosotras #NoALaIdeologiaDeGenero #NoAlAborto #No…,,Pupymelfi
Sat Dec 15 05:21:34 +0000 2018,0,False,,[],no,2,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Bettsy33618216: @LANACION MI DECEPCIÓN ES ENORME!😵
Te defendí a morir, contra viento y marea! Hoy veo a alguien que no representa los v…",,Pupymelfi
Sat Dec 15 05:16:04 +0000 2018,0,False,,[],no,3,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ferwal60: @LANACION El hombre no puede quedar embarazado, la mujer sí. Hay que educar en la responsabilidad a ambos, no promover la pro…",,Pupymelfi
Sat Dec 15 05:16:01 +0000 2018,1,False,,"['ApagonALosMedios', 'NoAlAborto', 'ConMisHijosNoTeMetas']",no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#ApagonALosMedios 
#NoAlAborto #ConMisHijosNoTeMetas https://t.co/5X1mBjms9e",,Ana Grimi
Sat Dec 15 05:12:18 +0000 2018,0,False,,['aborto'],no,66,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @CaruNicole: Gracias a este SORETE en 2019 el #aborto va a ser ley, sin importar lo que digan los que lo votaron. Ya no hay vuelta atrás…",,Cande Gomez
Sat Dec 15 05:09:37 +0000 2018,0,False,,[],no,3,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ferwal60: @LANACION El hombre no puede quedar embarazado, la mujer sí. Hay que educar en la responsabilidad a ambos, no promover la pro…",,Marcela
Sat Dec 15 05:02:45 +0000 2018,0,False,,['aborto'],no,66,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @CaruNicole: Gracias a este SORETE en 2019 el #aborto va a ser ley, sin importar lo que digan los que lo votaron. Ya no hay vuelta atrás…",argentina,Priscila Herondale
Sat Dec 15 04:33:37 +0000 2018,0,False,,['aborto'],no,66,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CaruNicole: Gracias a este SORETE en 2019 el #aborto va a ser ley, sin importar lo que digan los que lo votaron. Ya no hay vuelta atrás…",,Romy💙
Sat Dec 15 04:32:53 +0000 2018,0,False,,['aborto'],no,66,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CaruNicole: Gracias a este SORETE en 2019 el #aborto va a ser ley, sin importar lo que digan los que lo votaron. Ya no hay vuelta atrás…",,MCG 💙
Sat Dec 15 04:30:17 +0000 2018,0,False,,"['NoAlAborto', 'VivasNosQueremos']",no,14,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @angie13guet: Ocupese de las mujeres x nacer Sr Presidente #NoAlAborto 
A las niñas x nacer tambien las queremos vivas #VivasNosQueremos…",,1166559931
Sat Dec 15 04:27:58 +0000 2018,0,False,,['IdeologiaDeGenero'],no,40,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BalleriniVIDA: La vida, la familia y la sana educación de nuestros hijos están bajo la perversa influencia de la #IdeologiaDeGenero No…",,1166559931
Sat Dec 15 04:07:03 +0000 2018,0,False,,[],no,69,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Patriesoprano: Quieren destruir la familia y legalizar la muerte de los hijos , por eso, mañana la parte sana de la Argentina que desea…","Breña, Peru",CiudadanoEQ
Sat Dec 15 04:05:13 +0000 2018,0,False,,"['Olmedo2019', 'MiraComoNosAvivamos', 'ApagonALosMedios', 'ConMisHijosNoTeMetas']",no,1,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @LauraBasualdo8: Vamos!!! @olmedopresident Cada día creces más! #Olmedo2019 #MiraComoNosAvivamos #ApagonALosMedios #ConMisHijosNoTeMetas…,,InaSback
Sat Dec 15 04:01:55 +0000 2018,3,False,,"['NoAlAborto', 'NoEsNo']",no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#NoAlAborto
#NoEsNo https://t.co/9XPo8ExZ5R",,R͙o͙c͙i͙o͙
Sat Dec 15 04:01:26 +0000 2018,0,False,,[],no,69,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Patriesoprano: Quieren destruir la familia y legalizar la muerte de los hijos , por eso, mañana la parte sana de la Argentina que desea…","Corrientes, Argentina",Rubén R. Duarte
Sat Dec 15 04:00:20 +0000 2018,0,False,,"['NoAlAborto', 'NoEsNo']",no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Argentina le dijo #NoAlAborto... Si #NoEsNo... por qué insisten? Hipócritas!!,,La Nena Del Ula Ula
Sat Dec 15 03:58:43 +0000 2018,0,False,,[],no,69,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Patriesoprano: Quieren destruir la familia y legalizar la muerte de los hijos , por eso, mañana la parte sana de la Argentina que desea…",En Mi Casa,Maria Ines
Sat Dec 15 03:46:39 +0000 2018,0,False,,['OlaCeleste'],no,282,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @Info_Aborto: La #OlaCeleste es una Manifestación Pacífica y no vamos a caer en provocaciones del “pañuelo Verde” Queremos evitar que Mé…,,Isabel Sanchez
Sat Dec 15 03:46:37 +0000 2018,0,False,,[],no,5,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Patriesoprano: Quieren destruir la familia y legalizar la muerte de los hijos , por eso, mañana la parte sana de la Argentina que desea…",Ciudad de Buenos Aires,Marian
Sat Dec 15 03:46:29 +0000 2018,0,False,,[],no,255,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Info_Aborto: .@ManceraMiguelMX ¡Mujer te han mentido! Un aborto nunca será seguro, los médicos afirman que una intervención médica por…",,Isabel Sanchez
Sat Dec 15 03:39:15 +0000 2018,0,False,,[],no,69,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Patriesoprano: Quieren destruir la familia y legalizar la muerte de los hijos , por eso, mañana la parte sana de la Argentina que desea…",,Maria
Sat Dec 15 03:22:03 +0000 2018,0,False,,"['MiraComoNosPonemos', 'MeToo']",no,8,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MONAVALCA66: YO BANCO A @darthesjuan1 Y A LA DENUNCIA PENAL QUE HOY HARÁ @vozciudadana3 👏👏👏👏👏👍👍👍👍💙💙💙💙💙 #MiraComoNosPonemos 
#MeToo #Sal…",,María Emma Zarranz
Sat Dec 15 03:21:15 +0000 2018,0,False,,[],no,69,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @Patriesoprano: Quieren destruir la familia y legalizar la muerte de los hijos , por eso, mañana la parte sana de la Argentina que desea…","Tamil Nadu, India",Liliana Pergolani 🕉️🙌🙏#8N
Sat Dec 15 03:19:34 +0000 2018,0,False,,[],no,69,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Patriesoprano: Quieren destruir la familia y legalizar la muerte de los hijos , por eso, mañana la parte sana de la Argentina que desea…",,Lucho59
Sat Dec 15 03:19:12 +0000 2018,0,False,,[],no,69,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Patriesoprano: Quieren destruir la familia y legalizar la muerte de los hijos , por eso, mañana la parte sana de la Argentina que desea…",Bella Vista,Carla Nicole 💙❤️🇦🇷✝️
Sat Dec 15 03:15:37 +0000 2018,0,False,,[],no,3,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ferwal60: @LANACION El hombre no puede quedar embarazado, la mujer sí. Hay que educar en la responsabilidad a ambos, no promover la pro…",,gi🇦🇷delafuente
Sat Dec 15 03:10:32 +0000 2018,0,False,,[],no,3,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @aesir_odr: @fetcheves Aquí los únicos PERVERSOS, OSCUROS Y ASESINOS DE INOCENTES son gente como Ud que matan seres humanos dentro y fue…","Santa Fe, Argentina",Emanuel Ramírez
Sat Dec 15 03:07:49 +0000 2018,2,False,,[],no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@cosalinda1410 @Vickypita__ @Roberto_BsAs Si estas a favor del aborto legal, estas a favor de q se legalice el abus… https://t.co/ufdfuqaO9G",,Ernesto
Sat Dec 15 02:52:37 +0000 2018,0,False,,[],no,69,False,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @Patriesoprano: Quieren destruir la familia y legalizar la muerte de los hijos , por eso, mañana la parte sana de la Argentina que desea…",Alba gu bràth 🏴󠁧󠁢󠁳󠁣󠁴󠁿,Danny Wilde
Sat Dec 15 02:41:04 +0000 2018,0,False,,[],no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CaruNicole: El pobre chico engendrado en una violación no tiene la culpa de venir al mundo de esa manera. Ergo, no tenés derecho a cast…","Santiago del Estero, Argentina",𝕊𝕙𝕖👩🏼‍🔬💙
Sat Dec 15 02:34:25 +0000 2018,0,False,,[],no,35,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @Arg_Provida: Nuestra Solidaridad con TODAS las mujeres q de una u otra forma alguna vez fueron violentadas. NoEsNo
La palabra NO debe s…",,Pablo Gutiérrez
Sat Dec 15 02:29:56 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",,John Doe
Sat Dec 15 02:28:26 +0000 2018,0,False,,[],no,35,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Arg_Provida: Nuestra Solidaridad con TODAS las mujeres q de una u otra forma alguna vez fueron violentadas. NoEsNo
La palabra NO debe s…",Argentina,Mariano A. Gendra Gigena
Sat Dec 15 02:25:26 +0000 2018,0,False,,[],no,35,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Arg_Provida: Nuestra Solidaridad con TODAS las mujeres q de una u otra forma alguna vez fueron violentadas. NoEsNo
La palabra NO debe s…",,Miyiva
Sat Dec 15 02:25:10 +0000 2018,0,False,,[],no,7,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IorioFrases: - ""No creí que iba a ver personas que no han parido, ni conocido el amor y que en este país tan despoblado, quieran matar…","San Rafael, Mendoza",Despertando...
Sat Dec 15 02:24:31 +0000 2018,0,False,,['noalaborto'],no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#noalaborto https://t.co/fXWWj3VLj8,Rosario. Argentina.,Maria SoL
Sat Dec 15 02:24:29 +0000 2018,0,False,,"['Mexico', 'Brasil']",no,253,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @JuaniDom58: Excelente estrategia del director de  marketing de @LevisMX Arcadio Jaramillo .@Jarasimg, se lució, #Mexico, #Brasil y #Lat…",,alejandro
Sat Dec 15 02:22:25 +0000 2018,0,False,,['OlaCeleste'],no,282,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @Info_Aborto: La #OlaCeleste es una Manifestación Pacífica y no vamos a caer en provocaciones del “pañuelo Verde” Queremos evitar que Mé…,,alejandro
Sat Dec 15 02:16:20 +0000 2018,0,False,,[],no,35,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Arg_Provida: Nuestra Solidaridad con TODAS las mujeres q de una u otra forma alguna vez fueron violentadas. NoEsNo
La palabra NO debe s…",,Maria
Sat Dec 15 02:15:37 +0000 2018,0,False,,['aborto'],no,66,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CaruNicole: Gracias a este SORETE en 2019 el #aborto va a ser ley, sin importar lo que digan los que lo votaron. Ya no hay vuelta atrás…",argentina,carlos raul suarez
Sat Dec 15 02:15:35 +0000 2018,0,False,,['NoAlAborto'],no,60,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ilfederenk: porque amamos la Vida.
porque amamos nuestras Familias.
porque amamos la Nación.

decimos #NoAlAborto
decimos #ConMisHijosN…","Santo Tomé, Argentina",Agustina Colombo
Sat Dec 15 02:10:50 +0000 2018,0,False,,[],no,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Este es el verdadero mensaje: “Nuevo Orden Mundial” Aborto para CONTROL poblacional, Ideología de Género para destr… https://t.co/zyCMTzvGYd",,Pablo Garay
Sat Dec 15 02:10:28 +0000 2018,0,False,,['aborto'],no,66,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @CaruNicole: Gracias a este SORETE en 2019 el #aborto va a ser ley, sin importar lo que digan los que lo votaron. Ya no hay vuelta atrás…",Ciudad Heterónoma de Buenos Aires,Nicco
