created_at,favorite_count,favorited,geo,hashtags,posicion,retweet_count,retweeted,source,text,user_location,user_name
Wed Dec 12 02:03:55 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",,Martinaa💚
Wed Dec 12 02:03:26 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Pirovano,Male⏃
Wed Dec 12 02:03:11 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",let's have an adventure,melina💚
Wed Dec 12 02:03:08 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK","Santa Fe, Argentina",ᴍɪʟᴀɢʀᴏs
Wed Dec 12 02:02:59 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Argentina,Floor 💮
Wed Dec 12 01:59:16 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Bahia Blanca Argentina,Tomas Dore
Wed Dec 12 01:59:11 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",velaris,tessa herondale
Wed Dec 12 01:58:25 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK","Rosario, Argentina",𝔫𝔦𝔠𝔬𝔩𝔢 💚
Wed Dec 12 01:57:41 +0000 2018,15,False,,[],no,4,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ahora todes conmovidos. Antes de irme a dormir voy a decir que al empezar la conferencia de prensa de @actrices_arg… https://t.co/CLe7WDPOpg,,pauca💚
Wed Dec 12 01:57:33 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",,Aimara
Wed Dec 12 01:57:05 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",🇦🇷 @starknialll stan,cole
Wed Dec 12 01:56:24 +0000 2018,0,False,,['MiraComoNosPonemos'],no,7,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @campaniabortoLP: ¡#MiraComoNosPonemos!

Estamos cambiando todo. Estamos juntes desarmando la complicidad machista. 

¡Estamos rompiendo…",Castelar,💚 LAU 💚
Wed Dec 12 01:56:23 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",argentina,JULIETA 💚
Wed Dec 12 01:55:53 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",,Tefi Sarasqueta
Wed Dec 12 01:55:35 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",lafe city,NEHUÉN 👽
Wed Dec 12 01:55:26 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Argentina,Ro
Wed Dec 12 01:55:18 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Cair Paravel,︽✵︽
Wed Dec 12 01:54:58 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Tapalqué,palomeishon
Wed Dec 12 01:54:57 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Ciudad Jardin/Haedo,𝒥𝒵𝒱
Wed Dec 12 01:53:30 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Buenos Aires. Argentina.,Débora Gallo❁☕
Wed Dec 12 01:53:30 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Colombia,lovesick
Wed Dec 12 01:52:20 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",,Lola 💚
Wed Dec 12 01:51:51 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK","Buenos Aires, Argentina",ia💚
Wed Dec 12 01:51:50 +0000 2018,0,False,,['AbortoLegal'],no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Minimizar que estas 2 células si se lo permite serán una persona que podes ver a los ojos? #AbortoLegal para luego… https://t.co/sK8cz6yFLO,"Buenos Aires, Argentina",Ariel Monroy
Wed Dec 12 01:51:49 +0000 2018,0,False,,['MiraComoNosPonemos'],no,7,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @campaniabortoLP: ¡#MiraComoNosPonemos!

Estamos cambiando todo. Estamos juntes desarmando la complicidad machista. 

¡Estamos rompiendo…",,Angela
Wed Dec 12 01:49:13 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",aborto legal seguro y gratuito,em🕊
Wed Dec 12 01:49:01 +0000 2018,0,False,,['MiraComoNosPonemos'],no,7,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @campaniabortoLP: ¡#MiraComoNosPonemos!

Estamos cambiando todo. Estamos juntes desarmando la complicidad machista. 

¡Estamos rompiendo…",Una hoja de papel en blanco,#ROFerrer
Wed Dec 12 01:48:59 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Wonderland,Afterglow
Wed Dec 12 01:48:31 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",perdida con alycia en arg,"a,,💚"
Wed Dec 12 01:48:18 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",,bauti
Wed Dec 12 01:47:59 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",,Lara
Wed Dec 12 01:47:16 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",,𝒱𝒾𝒸𝓉𝑜𝓇𝒾𝒶
Wed Dec 12 01:47:15 +0000 2018,0,False,,['AbortoLegal'],no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Me extraña que todos los que retwitean contra Darthes sean de c5n,  k y #AbortoLegal . Y tampoco puedo creer que… https://t.co/6yowraWZDG",,Graciela Yazbik
Wed Dec 12 01:46:56 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",,trinidad.
Wed Dec 12 01:45:56 +0000 2018,29,False,,['MiraComoNosPonemos'],no,7,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","¡#MiraComoNosPonemos!

Estamos cambiando todo. Estamos juntes desarmando la complicidad machista. 

¡Estamos rompie… https://t.co/ATy8JTdK5N","La Plata, Argentina",#SeguimosEnCampaña 💜💚
Wed Dec 12 01:45:09 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Peru,Fab_2020❄
Wed Dec 12 01:44:41 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK","Buenos Aires, Argentina",Florencia
Wed Dec 12 01:44:08 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",shelbyville,Dauphine
Wed Dec 12 01:42:34 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Fernandez oro / Argentina,Giovanni Sicolo
Wed Dec 12 01:42:23 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",crescents™,So
Wed Dec 12 01:42:15 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",,solci
Wed Dec 12 01:41:36 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",,mia carnevali
Wed Dec 12 01:40:28 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",,Belén 💚
Wed Dec 12 01:39:36 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",5 Seconds of Summer - Bangtan,Jazmín 💚
Wed Dec 12 01:38:31 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK","Argentina, boludo  ━  [L]GBT+.",mike (de carla) 💚
Wed Dec 12 01:37:57 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",CABA,Trinidad
Wed Dec 12 01:37:56 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Argentina,🌸💚
Wed Dec 12 01:37:33 +0000 2018,0,False,,['AbortoLegal'],no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pero tus compañeras de lucha de #AbortoLegal te pueden ayudar, sí pudieron denunciar a un actor súper conocido, cóm… https://t.co/S2hVSsEQb1",,Graciela Yazbik
Wed Dec 12 01:37:00 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Rocha .Uruguay ,Micaela Servetto
Wed Dec 12 01:36:59 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Villa Luro,Maria Victoria Báez
Wed Dec 12 01:36:27 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK","Buenos Aires, Argentina",ѕσℓ 🥥🌺
Wed Dec 12 01:36:05 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",aldea oculta entre las hojas,campeón de américa
Wed Dec 12 01:35:29 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",,Chino Oriental
Wed Dec 12 01:34:59 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",La Tablada - Argentina,Scarecrow
Wed Dec 12 01:34:47 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",la luna,💚lu💚
Wed Dec 12 01:34:30 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",,lu🍃
Wed Dec 12 01:34:02 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",nueva republica army ,clemenn
Wed Dec 12 01:33:57 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Tu puta madre,☄
Wed Dec 12 01:33:09 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK","Godoy Cruz, Argentina",Agustín pavón
Wed Dec 12 01:31:59 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Quilmes ,Pili ✊🏼💚
Wed Dec 12 01:30:17 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Argentina,little wolf 🐾
Wed Dec 12 01:28:55 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK","Berazategui, Argentina",CinthiG
Wed Dec 12 01:28:48 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Los brazos de mis idolos📌🇦🇷,Agus🏹 (Alba ganadora)
Wed Dec 12 01:28:22 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Argentina,Val.
Wed Dec 12 01:28:20 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK","Moreno, Argentina",Rebekah 💕
Wed Dec 12 01:27:53 +0000 2018,0,False,,['AbortoLegal'],no,117,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LeandroFlocco: Ayer hubo marcha en Olivos pidiendo #AbortoLegal.
Saquen sus conclusiones sobre el rol de los medios de comunicación par…",Argentina,Daiana Sosa
Wed Dec 12 01:27:44 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK","Mar del Plata, Argentina",Nico
Wed Dec 12 01:27:39 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK","Luján, Argentina",𝑀𝑎𝑙𝑒𝑒✨
Wed Dec 12 01:26:26 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",,ʙɪᴀɴᴄᴀ 💚
Wed Dec 12 01:24:10 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",,lp
Wed Dec 12 01:23:43 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK","Buenos Aires, Argentina",∅riana
Wed Dec 12 01:23:31 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK","Ciudad Autónoma de Buenos Aires, Argentina",Nan
Wed Dec 12 01:22:32 +0000 2018,0,False,,['AbortoLegal'],no,91,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @pichuescalante: La potencia de la lucha por #AbortoLegal se ve en la construcción de colectivos como @actrices_arg que superaron el rec…,"Rosario, Argentina",Agu Baru💚
Wed Dec 12 01:21:56 +0000 2018,0,False,,['AbusoSexual'],no,14,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LeandroFlocco: @georgelukas74 @actrices_arg Yo no mezcle, fijate que en el mismo reclamo de #AbusoSexual las actrices cantan por el #Ab…",,Santiago A. Sanahuja
Wed Dec 12 01:20:21 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",,estamos melos
Wed Dec 12 01:19:57 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK","Doncaster, London",ouɐnɾ
Wed Dec 12 01:19:22 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK","Caleta Olivia, Argentina",Abril.
Wed Dec 12 01:18:45 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",,Carlos Toledo
Wed Dec 12 01:18:22 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Gorgonia,agus.
Wed Dec 12 01:18:16 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",,Floro
